,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
27,거창월성우주창의과학관,"6살아이 체험할것 많았어요
비와서 피할겸 들어갔는데 완전 강추~

정확한 프로그램 시간 안내 부족
색칠하는 곳에 종이 정리 안되어있고 종이도 부족, 비행기 날리기도 안되었어요 좀더 관리가 필요한 것 같아요

그래도 시설 잘 되어있고 아이가 너무 좋아했어요
다음엔 시간대 확인하고 더 알차게 놀고싶어요🤗
작아보이지만 체험할 것들이 잘되어있었어요. 저희는 시간을 미리 체크못해서 많이 못했지만ㅠㅁㅠ각각의 체험시간 꼭 체크하고 가면 재밌는 것들이 정말 많아요! 너무 아쉬워서 체험시간 잘 짜서 다음에 또 가보자고 했어요. 재밌게 잘놀다가 가요:)
체험할 것들이 많아요
아이들과 오기 좋을 것 같아요
입장료는 굳이 안 받아도 될 듯 합니다~
체험비로만 충분할 듯

좋은시간보내고 갑니다
대구 근교 가볼만한곳 실내 우주 체험 공간
거창 월성우주창의과학관

아이와 함께 어떤 활동을 해야 재미도 있고
학습에도 도움이 될까? 고민이 되신다면
한 번에 해결 가능한 공간으로 추천할만한 장소!

4D영상관, 가변중력, 평형감각, 우주비행,
월면걷기, 우주정거장, 태양관측, 로봇댄스 등
다양한 체험활동이 가능한 곳!

입장료만 내고도 구경은 가능하지만
직접 체험하는 유료 체험활동을 추천!

즐겁게 놀면서 학습효과까지 얻고 왔던
경남 실내 가볼만한 곳!
아이와 함께 가보는 걸 추천해요!
재미나긴하지만, 초1어린이들이 체험할건 적은거같아요.
소소한 재미정도?
직원들이 친절하세요
아이가 너무 좋아했어요 특히 로케트만들어서 쏘는거 너무
재미있었어요!! 다음에 또 가고싶어요 시간대 잘 알아보고 가셔야해요~",체험 실내 학습 듯 우주 곳 아이 것 효과 경남 재미 아이 또 다음 추천 어린이 직원 로케트 초 걸 체험 시간 것 아이 활동 곳 체크 추천 부족 종이,X,X,X,X,경상남도 거창군 덕유월성로 1312-96 거창군월성청소년수련원,A02,A0206,A02060300
28,건강과 성 박물관(제주),"친구들이랑 갔는데 재미있게 구경했어요ㅎㅎ 연인, 친구끼리 가면 재밌을거 같아요. 가족이나 썸 단계라면 민망할수도..ㅋㅋ 만져볼 수 있게 체험 형식으로 되어있는 것도 많아서 재미있었어요. 영상은 너무 옛날 거라서 최신으로 업데이트 해야할 것 같아요ㅎㅎ
안에 내용들이 다양해서 1시간정도 소비되는것 같아요.
막 선정적이거나 그렇진 않아요.
여러 정보들이 많은데, 조금 오래된 정보라 업데이트가 필요한듯.
무튼 과거 여러 국가별 문화별 성 문화 정보를 알기엔 좋음
볼거리가 엄청 많고 입장료가 하나도 안아까웠음👍
한번쯤은 들려서 구경해도 좋을듯!
박물관답게 정보도 많고 예술작품도 많아서 좋았움❣️
성에대한 내용들이 자세하고 구체적으로 전시되어있으며 전시공간이 1층과 2층 정말 넓어요... 다보는데 뭐랄까 계속 보니까 어지럽더라구오...ㅋㅋㅋㅋㅋ1시간 30분은 넘은거 같아요 
커플들끼리 가면 좀더 친밀해질수 있으며 바로.. 뜨밤각일꺼 같구요.. 친구들끼리오면 웃길꺼같아요 왠지 저희는 오 이러면서 천천히 봐서 그런지 처음 잊장할때 분명 3커플넘게 동시 입장했는데 다들 먼저 어디로 가셨더라구여ㅋㅋㅋㅋ 제주도 오면 한번쯤 방문해볼만하다 생각합니다 ! 

여행중에 지나가다 보여서 갑자기 남자친구랑 갔어요! 첨엔 좀 부끄러웠는데 점점 설명을 읽으면 읽을수록 진지한 대화를 하게되더라고요! 결혼을 안한 커플이라면 이렇게 자세히 알고 넘어가야될거 같아요! 주차도 편했고 설명도 잘되어있었지만 조금 아쉽다면 조오끔 복잡하고 설명이 겹친게 한두개 정도 있더라구요.. 그래도 남자친구랑 이렇게 진지하게 대화 할수 있어서 좋은 기회였습니다!
생각보다 커요 .! 구성 꽤 알차고 성인만 입장 가능한만큼 적나라해요 각방쓰시는 부모님 두분 데려오면 좋을 것 같아요 중년에서의 성생활파트도 있거든요 ㅋㅋ
한국에.. 이런곳이...

전 친구들이랑 갔는데 연인들이 체험하는게 더 많은듯..
다음엔 남친이랑 와야지 ..

주차구역 매우 널널하고 주차하기도 쉽고 전시회가 매우 넓습니다. 무려.. 2층!!!
하지만 중간중간 앉아서 쉬는 공간이 없다는거..
돈 안아깝고 보는 내내 뭐야 또 있어? 뭐가 더 있어? 너무 가성비 좋다고 느꼈습니다.
정말 좋은 교육도 되었구요! 
다음엔 남자친구랑 방문해야겠어요 껄껄
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가자마자 너무 웃겨서 웃음부터 팡 터졌었습니다. 
연인과 가면 더욱 돈돈해질 수 있ㅇ어용 장담합니다ㅠ
생각보다 규모가 엄청 커서 놀랐고, 성에 대한 건강한 지식들을 잘 알려주어서 좋았던것 같아요. 
볼거리도 많고, 위로 올라갈수록 역사적인 것들도 있어서, 참 의미있는 전시들이라고 생각했습니다.

연인과의 동행을 강추하지만, 100일 미만인 커플들은 좀 민망할 수 도 있다고 생각듭니다..ㅎ
그래도 강추
조금 난해한 부분도 있지만 성에관련된 지식을 알아갈수있는 시간이였어요 성교육시간에는 알려주지않는 적나라한 표현들 사이에 이런 부분은 아이들에게 교육해주어야하는 부분일 수 있지않을까하는 생각이 드는 순간도 있었답니다
각 나라별로 성이 어떤 역할인지 무슨 의미를 가지고 있는지를 알려주는 전시도 있어서 좋았어요
신랑이랑 둘이서 둘러보면서 서로에 대해 좀 더 알게된 점 도 있었구요
마네킹들이 엄청 적나라하게 표현되어 있어서 성인지성의 차이에 따라서 민망하거나 유익하거나 둘중 하나이지 싶어요",정보 커플 층 끼리 친구 문화 별 중간 주차 여러 생각 수 남자친구 부분 좀 설명 알 조금 성 전시 연인 가면 친구 생각 업데이트 안 것 대한 어용 돈돈,X,X,O,X,제주특별자치도 서귀포시 안덕면 일주서로 1611,A02,A0206,A02060100
29,경기대학교소성박물관,"카페에 방문했는데 저렴하고 맛있었어요.
학교안에새로생겼어요
얼그레이밀크 
굿
좋아요
굳",굿 안 밀크 얼그레이 학교 카페 방문 방문 카페 얼그레이 학교 안 밀크 굿 방문 카페 밀크 학교 얼그레이 안 굿,X,X,X,X,경기도 수원시 영통구 광교산로 154-42,A02,A0206,A02060100
30,경산시립박물관,"사람도 적고 짱
아이들과 재밌게 봤습니다~ 
아이가 좀 더 크면 한번 더 가보고 싶네요~ 

.
ㆍ
굿
좋아요",아이 더 좀 사람 짱 한번 굿 굿 더 아이 한번 짱 사람 좀 굿 한번 사람 짱 좀 아이 더,X,X,X,X,경상북도 경산시 박물관로 46,A02,A0206,A02060100
31,경인미술관,"굿
굿
땡큐
인사동 숨은 힐링 찻집! 독특한 음료는 없지만 분위기가 너무 좋아요.
ㅇㅇ",음료 분위기 인사동 땡큐 찻집 힐링 굿 굿 힐링 찻집 인사동 땡큐 분위기 음료 음료 분위기 땡큐 힐링 찻집 인사동 굿,X,X,X,X,서울특별시 종로구 인사동10길 11-4,A02,A0206,A02060500
32,경주문화관 1918,"경주문화관 1918(구 경주역)
2023 경주시관광기념품공모전
수상작 전시
장소 : 경주문화관 1918
전시상품 현장구매가능
경주시관광기념품협의회
2024.03.21 ~ 04.07
관람시간 10:00 ~ 17:00
전시회 하고 있네요
현장에서 구매동
가능 합니다.
그립톡
데리고 왔어요.
관럼하면서 쉬기좋아요
굿굿",톡 데리 경주시 현장 가능 관광 기념품 화관 전시 굿굿 관럼 굿굿 톡 데리 시간 구 공모전 회 장소 상품 전시 화관 기념품 관광 가능 현장 경주시 구매 상품 장소,X,X,X,X,경상북도 경주시 원화로 266 경주역,A02,A0206,A02060300
33,경주솔거미술관(솔거미술관),"경주에 놀러오세요~ 좋아용
괜찮아요
아이랑 부모님이랑 함께 갔는데 사진도 너무 이쁘게 나오고 멋진작품이 많았습니다 
좋은 관람이였습니다
👍 
다ㅏㅏㅏ두우ㅡ르르ㅋ
굿
조아요
좋아요
볼거리도있고 좋아요",경주 굿 작품 관람 사진 부모님 두우 아이 볼거리 르르 르르 볼거리 아이 부모님 두우 사진 관람 작품 경주 굿 굿 경주 작품 두우 사진 부모님 관람 르르 아이 볼거리,X,X,X,O,경상북도 경주시 경감로 614,A02,A0206,A02060500
34,고남패총박물관,"아이들과 함께가기 좋아요
좋아요~~~~
잘 구경했어요.

학부모님들이 아이들과 가기 좋을듯해요!
체험 코너도 많아서 추천합니다 :)
계획에 없었는데 지나는길에 아이가 보고싶다고해서 들렸는데 가격대비 너무 알차게 구경했다.
기대없이 들렀는데
비치백만들기도 주셔서 아이들이 좋아했고
작지만 알차고 시설도 좋아요!
아이들이 즐겁게 다녀왔네요
무료입장이 적합할듯한 시설입니다. 입장료가 아깝네요
굿",아이 가기 무료 학부모 입장 해 시설 구경 입장료 굿 구경 계획 추천 대비 길 가격 굿 코너 체험 입장료 아이 시설 비치 만들기 기대 작 구경 가기 체험 코너,X,X,X,X,충청남도 태안군 고남면 안면대로 4270-6,A02,A0206,A02060100
35,고성 DMZ박물관,"디엠지 박물관 한국이랑 영어로 잘 설명되어 있어서 좋았습니다! 박물관 카페 뷰도 좋고 붕어빵도 맛있네요ㅎㅎ (카페 운영하고 계셨던 사장님 인상이 너무 좋으세요!!)
박물관 구경도하고 좋은 뷰 보며 커피도 맛있게먹었어요! 붕어빵 너무 맛있네요 ㅎㅎㅎㅎ
DMX  //  6.25  //
안타까운  과거사
평화는  힘이 있어야   지킬수있다.
전시를  보고 들렀던  기념품 샵
물건도   멋스럽고 사장님도 친절하시고
야외가   보이는  창가테이블도 좋다

매점 사장님 친절하십니다♡
아이가 너무 좋아해서 1년만에 또 방문했습니다^^
체험, 감사합니다.
무료박물관이라고 해서
통일전망대에서 나오다 들렀어요.
기념품도 사고, 1층에서 군번줄 만들기(3천원) 체험도 했어요. 둘러보기 좋았습니다.
문화의날로 행사도하고 너무 좋아서 1년만에 또 방문했어요^^
꼭한번가보시길추천드려요.
아이들에게 알려주고싶은내용들이많아요.
기념품샵은너무비싸고살건없어요.
기념품은2만원짜리2개정도구매했어요.
아이들 티셔츠 머그컵등만들기완전추천드려요.
박물관1층에있고.친절하고.아이들좋아해요.
티셔츠는1분정도걸리고.머그컵은10분정도
걸려요.군번줄.가방만들기도있어요.

고성가면 아내와 연애때부터 항상 가던곳이에요
이제는 아이낳고 다녀왔는데 깔끔하고 안보관도 다시금 생각하고 아무튼 좋습니다^^
생각보다 볼거리도 많고 몰랐던 사실들도 알게되는 유익한곳인것같아요 
구경다하고 먹는 팥빙수는 꿀맛👍",아이 사장 곳 생각 또 방문 박물관 기념품 사실 꿀맛 기념품 만들기 군번줄 층 머그컵 티셔츠 체험 평화 사고 사 박물관 카페 뷰 아이 추천 붕어빵 인상 운영 완전 등,X,X,X,X,강원특별자치도 고성군 현내면 통일전망대로 369,A02,A0206,A02060100
36,고암이응노생가기념관,"편안한 시골집과 미술관이 함께있는 곳. 연꽃습지도 넓게 펼쳐져있고 산책하기 좋더라고요. 여름끝 아직은 많이 덥네요. 결국 고암책카페에 들어오게 되네요. 

아이스아메리카노 3,500원
아이스티 3,000원
통유리로 창밖 풍경을 바라볼 수 있어서 좋아요~
깔끔하고  친절하고 너무 예쁜곳입니다.
전시도 좋고 카페도 좋았어요.
뷰가 좋아요
풍경이 예뻐요

좋아요

저렴한 가격 아름다운 뷰
즐거운 체험까지 완벽한 하루였어요👍🏻",곳 풍경 아메리카노 아이스 수 유리 아이스티 창밖 통 카페 집 시골 미술관 여름 끝 은 습지 산책 연꽃 책 뷰 카페 하루 체험 가격 풍경 전시 책 산책 연꽃,O,X,X,X,충청남도 홍성군 홍북면 이응노로 61-7,A02,A0206,A02060200
37,고양 선인장전시관,"선인장🌵🏜️
굿
신기한 선인장이 많아요. 주변 단풍구경하기도 좋아요~~
이쁘고, 신기한  선인장들이 많네요.
신기한 다육이 종류가 많았고 너무 예쁘게 잘 관리가 되어있어요
좋아요 
못보던 식물이 있어요
좋아요",선인장 주변 구경 단풍 기도 굿 관리 식물 다육 종류 선인장 굿 식물 다육 관리 종류 기도 단풍 구경 주변 선인장 종류 다육 식물 관리 굿 구경 기도 단풍 주변,X,X,X,X,경기도 고양시 일산동구 호수로 731,A02,A0206,A02060300
38,고양시립 주엽어린이도서관,"책이 다양하고 시설이 잘되어 있어요 영어책들도 많아서 좋아요
책이 많고 시설이 엄청 잘되어 있어요 사서 선생님들과 자원봉사자분들이 매우 친절해요",책 시설 매우 자원봉사자 사서 영어 선생님 책 시설 선생님 영어 사서 자원봉사자 매우 매우 사서 자원봉사자 영어 선생님 책 시설,X,X,X,X,경기도 고양시 일산서구 주엽로 104,A02,A0206,A02060900
39,고양아람누리 아람미술관,"갓갓
아이도 어른도 재미있는 전시회
굿
ㄲㄱㄱㄱㄱㄱㄱㅂ
친절해요!
좋아요
고고씽
좋아요 잘이용하고있어요
무
좋아요",고고씽 무 아이 굿 갓 어른 전시회 무 고고씽 어른 굿 아이 전시회 갓 갓 전시회 아이 굿 어른 고고씽 무,X,X,X,X,경기도 고양시 일산동구 중앙로 1286 고양아람누리,A02,A0206,A02060500
40,고창고인돌박물관,"고창에 고인돌 박물관이라는게 있는줄 처음 알았고, 유네스코 지정 세계유산이라는 것도 처음 알아서 더 충격... 생각보다 이 동네 대단한 동네구만요. 근처에서 밥 먹고 가볍게 산책 삼아 들르기 좋은 곳. 기차도 꼭 타세요!
체험도 다양하고 구성도 알차고, 시설도 깨끗하고
아이와 함께하기 너무 좋아요!!
열차타고 구경도 하고, 공부도 되고, 설명도 잘 되어있어 아주 좋았어요 !!

아이들과 가기 너무나 좋은 박물관이네요.

비가와서 전시관만 관람해서 아쉬웠지만

알찬 전시구성에 시간이 후다닥~~^^
모루모루 열차 타고 구경하기좋아요
고인돌박물관 한번은 와볼만한 곳입니다. 오실때 꼭 모로모로 열차 예약도 함께하세요. 늦게 예약하시면 표가 빨리 팔린답니다. ^^
고인돌 유적지 모로모로 기차로 30분만에 둘러볼 수 있어좋아요. 2군데 10분정도 정차해서 내려서 유적지 관람가능합니다. 고인도 박물관은 멀티스크린 활용을 이곳저곳 많이 사용하셔서 시각적 효과가 확실히 좋긴하네요. vr체험이랑 3d영상 관람 무료로 가능합니다
고인돌 유적지로 제일 유명하고 잘 관리된 것 같습니다. 람사르 습지 일대로 이곳 자체 경치나 자연이 훌륭하여 산책삼아 가기에도 좋습니다. 기차는
꼭 타보는 것을 추천합니다.
내이버 예약허고 갔는데
고창상품권 주신대서 취소하고 매표소에서 구매했어요
VR재밌었대요
친절해요
고창방문의해라고 입장후어플다운받으면우산선물도받고 시간대맞아3D영화도감상하고가성비좋았어요",곳 박물관 처음 가기 산책 것 고인돌 유네스코 게 동네 모로 예약 꼭 기차 고창 열차 유적지 매표소 구매 대요 관람 고인돌 모루 체험 구성 유적지 구경 타고 것 열차,O,X,X,X,전북특별자치도 고창군 고창읍 고인돌공원길 74,A02,A0206,A02060100
