,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
146,산내들패밀리어드벤처파크,"밤에 물안개 정말 멋져요~👍🏾👍🏾👍🏾
사이트 간격도 많이 떨어져 있어서 조용하고 너무좋았습니다.
텐트도 생각보다 훨~씬 넓어서 정말 편하게 자고왔네요~
사장님도 엄청 친절하시고 가격도 저렴해서 완전 만족하고 갑니다.
다음번에도 꼭 다시 갈꺼예요~😁😁😁
사장님이 친절하다는 후기가 많았는데 정말 친절하세요!! 그리고 가격도 너무 저렴하고 가성비 좋았어요>_< 캠핑장이 넓고 관리도 잘되어있어서 캠핌장 안에서만 있었는데도 엄청 잘 놀았습니다! 초보 캠퍼들이 이지캠핑 이용하기에 딱 좋은 것 같아요! 기본적인 장비들이 다 세팅 되어있어서 넘 편하더라구요! 그리고 저녁때 물안개가 올라오는데 분위기 너무 좋았어요ㅠㅠ 엄청 힐링하구왔습니다~ 이번에 산내들 이지캠핑으로 캠핑 매력을 제대로 알게 된 것 같아요~ 덕분에 재밌게 잘 놀다 갔습니다! 다음에도 꼭 재방문 하고싶어요!!
텐트 타프 피칭 안해도 되서 편하고 좋았습니다 ㅎㅎ 장비를 다 옮겨야하는 번거로움은 있지만 카트나 웨건 있으면 괜찮을것같아요~ 주말에 방문했는데 토요일에 행사도 있더라구요 아이들이랑 같이 오면 좋을것같아요
제일 기본적인 텐트, 타프, 전등, 전기 가 준비되어 있어서 좋았어요 이것만 해도 짐이 훨씬 줄어드네요 물론 씻는거랑 불편한 점도 있긴하지만 가벼운 마음으로 가기 좋았어요 텐트는선착순으로 고르시는 것이라 무조건 일찍 가시기를 추천합니다 카약도 타고 주변에 부항댐출렁다리도 있으니 가보셔도 좋아요 재방문 할께요 감사합니다 
재방문 100% 에요 5만원에 사이트랑 텐트의자테이블 다 빌려주시는데 전국에 어딜 찾아도 이정도 가격에 이정도 분위기는 없을 것 같아요 ㅜㅜ 사장님도 너무 친절하셨고 물가라 밤이 되면 습한건 어쩔수 없겠지만 텐트 안에서는 괜찮았어요 그리고 텐트안에랑 타프에 전구가 달려있어서 밤에도 분위기 좋게 잘 쉴수 있었어요 재방문률이 높은 곳 같던데 다들 리뷰를 안남기시는것 같아요 별로 좋지 않은 평가들만 있어서 방문을 망설이셨던 분들이 계시다면 꼭 ! 방문해보세요 저는 이미 친구들 가족들에게 추천 하였습니다~~ 저희에게 좋은 기억을 선물해주셔서 감사해요 자연속에 너무 힐링되는 시간이였습니다❤️
사장님 엄청 친절하시고 경치가 예술이었어요. 모닥불에 불꽃가루 잔뜩 넣어주셔서 이쁜 구경 잘 했습니다. 다른 캠퍼들이 하는 불꽃놀이도 잘 봤어요. 장비 없이 갈수 있는 캠핑이 있는 걸 처음 알았는데 봄이 오면 또 가고싶네요. 우리 가족한테는 이지캠핑이 딱 좋았어요.
보니 오시는분들은 다 자주이용 하시는 분들인듯..
화장실,개수대 거리가 좀 있습니다.
캠핑 처음하시는분은 준비 잘해 가셔야 될듯 합니다.
오토캠핑이 아니라 주차하시고 준비물은 들고 아님대차가 있으니 실고 들어가셔야 되구요 약100m정도..
텐트 밑 천막(그라운드시트) 외엔 없습니다.
공지한데로 텐트(전등o) 타프(전등o) 테이블,의자2,쉘프1
전 발포 매트,자충,담요,전기장판, 다 챙겨 갔구요
소형 온풍기 가지고 갔습니다.
전기요,온풍기는 유료 랜탈가능하구요
알다마(타프밑전구)도 저희 껍니다.
날씨가 선선하고..벌레도 많이 없구요.
아침엔 개미들이 텐트 쪽으로 많이 기어다닙니다.
텐트가 모기장 지퍼만 잘닫으면 내부로 벌레걱정 없습니다. 샤워x 전 잘이용했습니다.♡감사요
두 살 아기랑 갔었어요~ 캠핑장비 사려다 아기가 캠핑 잘 다닐 수 있을까 생각하던 차에 발견했어요. 미리 경험해볼 수 있어 좋았습니다. 아기가 너~~무 좋아했어요. 새소리 들으며 잠에서 깬 아침이 너무 좋아 재방문 하고 싶구요.  텐트랑 타프 테이블 등 준비되어 있어 가장 무거운 짐 덜고 간편하게 캠핑 여행할 수 있는 곳 알게되니 행운이라 생각됩니다.  기회가 되면 장박도 해보고 싶어요. 자연 속 아름다운 조경이였습니다. 
정말 좋은곳인데 사람들이 많이 모르는것같아 아쉬워요^^; 아이들이 넘넘 좋아했어요. 사장님이 정말 친절하세요. 좀 추워져서 그렇지 아이들 놀기에 최적인 곳입니다. 별보며 카약도 타보고 캠프파이어도 좋았어요! 새로 만난 친구들과 키즈랜드에서 어찌나 잘 놀던지.. 따뜻해지면 무조건 또 갑니다!!
친절하신 사장님덕ㅇㅔ 잘보내고 갑니다",텐트 방문 재 것 타프 아기 수 아이 밤 안 캠핑 사장 정말 물 안개 힐링 것 가족 방문 캠퍼 캠핑 분 텐트 장비 곳 전등 테이블 장 또 처음,X,X,O,O,경상북도 김천시 지례면 부항로 109-38,A02,A0202,A02020600
147,산동교친수공원,"산동교친수공원 일대. 산책하기도 좋고, 자전거종주길이라 자전거타기도 좋아요~. 지금은 가을 코스모스 많이 피어있어서 좋아요🌸🌸🌸
무료 물놀이장 수심별로 수영장도 4개나 되고 특히 유아풀 수심 30cm이 크게 두개나 있어서 더 좋아요 물놀이장과 가까운 1주차장은 오전 일찍 오지 않으면 주차하기 힘들어요 물놀이장 건너편에 화장실도 있고 매점도 있어서 좋네요~!
강아지랑 산책하기도 좋고,엄청 넓더라구요
아이들이랑 가족단위로 나오신분들도 많았고,피크닉 하시는분들도 많았어요~자전거 도로도 잘 되어있어요! 날씨 선선해지면 사람 정말 많을거 같더라구요!
동네에서 요런 산책길 너무 좋았습니다.
조아요
좋아요
ㅎ",산책 자전거 아이 강아지 위로 분 가족 피크닉 신분 도로 물놀이 수심 개 일찍 가을 이 수영장 별로 건너편 화장실 자전거타기 종 동네 요런 산책길 자전거 산책 물놀이 날씨 정말,O,X,X,O,광주광역시 북구 동림동 130-15,A02,A0202,A02020700
148,산림생태문화공원,"애들이랑 체험하기 좋아요
관리하시는 선생님이라는 분 외에. 여자 직원분이 한분 계시는것 같은데...
관리가 전혀 안되고 있더군요. 점심시간 1시 까지인데 저희 전화 몇번하고 1시 40~50분쯤 입장. 재료도 미비하게 주시고. 사포질 없이 무조건 풀발라서 끼워 넣으라고 하시고. 어른들이긴 했지만 설명 하나 없이...
체험비도 저렴한거 아닌데. 모든 과정을 20분 만에 끝내고 나왔네요. 친절하고 자세한 설명과 그런것들이 있었다면 다음번에 아이들과 또 가면 좋겠다 생각했겠지만. 그닥 안가고 싶네요. 영둑군에서 관리하시는 시설인듯 한데...",설명 것 번 가면 생각 아이 다음 또 어른 직원 관리 분 체험 애 외 선생님 발라 무조건 질 풀 몇번 저희 점심시간 전화 입장 재료 주시 그닥 과정 모든,X,X,O,X,경상북도 영덕군 영덕읍 해맞이길 254-70,A02,A0202,A02020700
149,산마루놀이터,어릴적 자라던곳 가끔 오곤 합니다 이대로 보존되어 예쁜 동네로 남길,적 곳 가끔 보존 동네 동네 곳 보존 가끔 적 가끔 보존 동네 적 곳,X,X,X,X,서울특별시 종로구 창신6가길 47,A02,A0202,A02020600
150,산방산유람선,"부모님과 함께 여행하는거라 제주도하면 유람선이지 싶어서 방문했어요! 설명해주시는 분께서 재밌게 농담도 해주셔서 좋았습니당 부모님들이 좋아하실 것 같아요! 농심직원 갈매기 떼가 새우깡 따라 엄청 날아왔어요 ㅋㅋㅋㅋ 갈매기를 가까이서 봐서 신기한 경험이었어요
네이버로 사전 예약하면 할인되고, 기다리는 동안 산방산 배경으로 사진찍으며 구경하고 기다리면 됩니다. 유람선은 1시간 운행하는데 관광 안내하시는 부장님 유머 감각이 70년대 만담가 수준이었습니다. 아재 개그 수준이라 중년 어르신들이 특히 좋아하시는 것 같았습니다.  탑승한 날은 바람도 잔잔하고 날도 맑아서 바깥으로 나가서 구경하기도 좋아서, 엄청나게 유쾌하고 즐겁게 1시간 보냈습니다.
자연 풍광도 멋지고 자연유산 해설도 잘 해 주셔서 좋았습니다.  제주 여행 가신다면 한 번쯤은 타보셔도 후회없고, 돈도 아깝지 않을 선택일 듯 싶습니다.
비바람불어 배가 많이 흔들렸지만 능숙하신 선장님 덕분에 배멀미는 패스~~
육지에서는 볼 수 없는 귀한 섬의 모습이나 얽힌 이야기를 재미나게 풀어주신 선장님 덕분에 설명도 잘듣고 잘보고 왔네요~~

1시간 코스로 재미있는해설과 함께 절경을 구경할 수 있어서 좋있네여요 
점심먹고 송악산 정상 코스로 드라이브하면 좋아요!!
예약하면 조금씩 더 싸기때문에 미리 네이버 예약 후 입방하게 되었습니다. 안내에서 30분 전 도착해달라하셨고! 저희는 늦게 출발을 해서 20분 전 도착을 했는데 이미 2층 좋은 자리는 다 차있어서 2층 자리를 선점하려면 30분 전 도착 하셔야할 것 같습니다~ 갈매기한테 새우깡도 먹이고! 재미있게 보았습니다. 멀미 많이들 하니까 타기 전 꼭 약 드시고 타는 걸 추천드립니다. 안에서 재미있게 말씀해주시면서 운행해서 부모님, 조부모님은 재미있게 타셨습니다!
엄마아빠가 너무 좋아하셨어요
갑판에 나가 바람맞으며 배를타니 속이 뻥~ 육지에서는 볼수 없는 바다에서 바라보는 섬의 모습들이 정말 멋졌습니다.
아빠가 걷는게 조금 불편하셔서 걱정 했는데 가장 먼저 탑승할수있게 배려도 해주시고 
재미있는 해설까지! 비용이 아깝지 않은 여행이었습니다.
유람선 타니까 그동안 도보여행으로는 볼 수 없던 주상절리나 형제섬 등을 가까이서 볼 수 있어 좋았어요. 그리고 선장님 입담이 개그맨 뺨치십니다~^^ 정말 즐겁게 탔어요. 
아이와 함께 유람선을 탔어요! 
파도만 쳐도 신나서 박수를 치게 되더라고요 🤣👍 직원 분이 몽골에서 온 관광객보다 더 좋아하신다면서 🤣🤣 마라도랑 주상절리 설명도 다 해주시고 정말 유익한 시간이었습니다😃 풍경도 정말 멋있었어요! 
갑작으레 유람선을 예약하고 타게 되었는데
정~~~~말 좋았어요^^ 유람선 안내해주시는 분도 재밌고 아이도 좋아하고 다음에 제주도 오면 또 탈거같아요~!
날씨 흐려서 좀 아쉬웠어요 ㅎ
맑은날 타면 진짜 더 좋겠어요 
선장님 입담이 엄청나요 어르신들 다들 빵빵 터져요 
그리고 오른쪽에 앉으세요 ㅎㅎㅎ오른쪽입니다!!",예약 갈매기 네이버 전 여행 새우깡 구경 것 직원 어르신 부모님 유람선 여행 날 볼 수 자연 운행 안내 탑승 선장 정말 배 유람선 도착 설명 전 해설 더 아빠,O,X,X,O,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,A02,A0202,A02020800
151,삼사해상공원 (삼사해상산책로),"2024.01.13 삼사해상산책로 좋아요..갈매기와 콜라보 해서 사진찍을수있어요..ㅎㅎ 대신 갈매기똥 주의⚠️ 
새우깡 들이대면 어찌나 갈매기들이 엄청 몰려드는지..
나름 잼나요,..
삼사해상공원에서
바닷가로 내려오면 있어요.
바다경치 최고.
영덕 넘어가다가 끄트머리에 흰 다리가 뭐지! 해서 급 핸들돌려서 내려왔네욤!
바로 앞에 갈매기밥해서 새우깡도 팔고 있어서 구매가능!
새우깡 안 사도 갈매기가 코 앞에 지나가서 아이컨택가능👀
새우깡 하나 사서 갈매기하고 밀당 잼있어요. 뷰도 좋아요.
바다 쪽으로 좀 걸을 수 있는 데크가 있고 물이 엄청 맑습니다. 
주차장은 협소하여 갓길에 주차하시면 되고 갈매기가 엄청 많습니다.
중간에 유리바닥이 파도때문에 불투명해져서 안보이지만ㅋㅋㅋ 지나가다 잠깐들러 구경하기 좋아요 잘보면 수영하는 숭어떼도 볼수있어요!!
영덕 삼사해상공원 앞 바다, 푸른바다 다리엔 많은 사람들이 봄바다 나들이 와서 갈매기에게 새우깡을 
던저주고 갈매기는 받아 먹고 하네요,😆 정말 모두 여유롭네요. 저는 바다 매번 와도 바다는 항상 다~~^좋아요💯💢
흐린날이지만 파도소리 좋네요
매점이 있어요~
갈매기들이 똑똑하네요ㅎ
해질무렵도 너무 예뻐요. 산책로가 아주 깜찍합니다.물론 동해바다가 예뻐서 너무 좋아요",영덕 뭐 다리 끄트머리 경치 최고 뷰 바다 산책로 욤 갈매기 새우깡 바다 해상 앞 공원 산책로 가능 모두 푸른 바다 파도 갈매기 구경 때문 잠깐 안보 유리 바닥 숭어,O,X,O,X,경상북도 영덕군 강구면 해상공원길 120-7,A02,A0202,A02020700
152,삼익비치수변공원,"거닐기 좋고 뷰도 끝내주는 산책로

벚꽃이  만발했어요",산책로 벚꽃 뷰 만발 뷰 벚꽃 산책로 만발 만발 벚꽃 산책로 뷰,X,X,X,X,부산광역시 수영구 광안해변로54번길 222,A02,A0202,A02020700
153,삼정자전통놀이공원,,,X,X,X,X,경상남도 창원시 성산구 외리로 47,A02,A0202,A02020600
154,삽교호바다공원,"오랜만에 갔네요~  정말잘해놨어요~  새조개 쭈꾸미  *당리보다 훨씬저렴하네용   놀이기구 짱 잼낫어요~^^   잘놀고왔네용
바로 앞이 바다여서 갈매기 짱입니당! 새우깡 챙겨가시구 새똥 조심하세요ㅋㅋㅋ
갈매기들의 천국이죠~

갈매기 많아요
삽교호 산책하고 맛난음식먹기",갈매기 산책 맛 삽 천국 새똥 교호 음식 새우깡 먹기 갈매기 교호 새우깡 삽 음식 새똥 먹기 천국 맛 산책 리보 만 바로 바다 잼 용 놀이기구 조개 앞 정말,O,X,O,X,충청남도 당진시 신평면 삽교천3길 79,A02,A0202,A02020700
155,삽교호호수공원,"굿
잘다녀왔습니다 
굿
굿
호수 뷰 좋네요
굿
굿",호수 뷰 굿 굿 호수 뷰 뷰 호수 굿,X,X,X,X,충청남도 당진시 신평면 삽교천3길 100,A02,A0202,A02020700
156,상관리조트&스파,"상관온천 어른 이용료는 9000원. 친구들과 여행 마무리를 온천에서 하기로 했어요.
온천수가 피부를 아주 매끄럽게 해주어 끝나고 나오니 피로가 싹 풀리고 기분도 상쾌해졌어요. 가까운 곳에 있는 편백나무 숲길을 걸어도 좋아요.
목욕하게 완전 좋은곳이에여!^^
전주여행간 방문한 상관리조트 편안하게 쉬다 갑니다~
다음에 온천하로 또 오도록 하겠습니다.
시설도 깨끗하고 관리가 잘되는 온천입니다
직원분들 친절하시고 온천물이 특히 좋았어요.
좋은사람들과 맛있는 음식 너무좋았어요.
또 방문예정입니다.

소파와 탁자 있으며 허리가 불편하신 엄마를 위해 침대가 있는 방을 선택했는데 매우 만족합니다. 
숙소  1층에 사우나가 있어서 같이 간 모두 아주  편하게 잘 쉬었다 왔네요.1층 식당이 하필 휴무여서 이번엔 이용  못했지만 차로 가까이 갈 수 있는 주변 식당이 있고 배달을 시켜서 식사를 해결할 수  있어서.. 불편함 없이 잘 지냈습니다.편의점은 차를 타고 조금 나가야 하니 간단히 먹을수 있는 아침거리와  간식류는 챙겨오면 
좋을것같아요.
이곳은 조용히 쉬다오기 좋은곳 입니다. 
공기좋고 온천수 물도 좋고 넓은 객실과 화장실도 좋아요. 객실간 방음은 안되고 온천탕 오시는 손님들로 인해 이른 새벽부터 밖의 소음이 흠이네요. 
리조트지만 객실 취사 안됩니다. 
3층 공용취사장 이용하시구요, 
버너와 집기류 있지만, 캠핑 수준으로 준비해 오셔서 해드시면 안심이 되겠죠?
귀찮으시면 1층 식당 이용하셔요. 

인근 편백숲 산책도 좋습니다. 
물이 너무 좋고 객실이 넓어서 만족했어요. 아이들도 온천하고 나서 몸이 미끌미끌하다고 좋아햤어요. 객실이 중앙난방이라 조금 추웠지만 감수할 정도였어요!! 다음에 재방문 의사 있습니다!! 
상관리조트 온천이용권 올겨울다닐꺼 구매했어요. 물이 좋아서 전주에서 다니는데 아이들 아토피에도 도움이 되고 좋아요
온천이용료는 9000원 많이 올랐지만 가성비 좋아요. 
목욕탕 물이 참 좋아서 인근 편백숲 걷고 들르기 너무나 좋아요. 
친절하고 좋아요",곳 천수 아주 싹 기분 피로 나오니 피부 숲길 편백나무 온천 객실 물이 이용 층 식당 수 조금 아이 리조트 방문 온천 곳 상관 다음 여행 또 편백 숲 인근,O,X,X,O,전북특별자치도 완주군 상관면 죽림편백길 118-38,A02,A0202,A02020200
157,상당공원,"낙엽 밟을수 있고, 이쁜 나무들도 볼수있고. 새들도 노래하는 상당공원에 오면 기분이 좋아져요
비온뒤 공원 산책 하루를 이겨낼수 있는 원동력 
좋아요 
굿
굿
굿
굿굿
좋아요 
좋아요
좋아요 ",나무 낙엽 노래 비온뒤 기분 상당 산책 공원 굿굿 원동력 굿 공원 새 하루 굿굿 산책 원동력 상당 비온뒤 기분 낙엽 나무 기분 원동력 비온뒤 노래 상당 산책 굿굿 하루,O,X,O,O,충청북도 청주시 상당구 수동 280-18,A02,A0202,A02020700
